id,ticker
3905,JKTYRE
3908,NAHARSPING
3911,NAHARPOLY
3914,IBREALEST
3921,LEXUS
3923,KIRLFER
3928,DIVGIITTS
3929,GOKULAGRO
3930,THEMISMED
3931,NCLIND
3935,BALAMINES
3936,SYSTANGO
3937,BANSWRAS
3940,ICRA
3948,DISHTV
3954,PHOENIXLTD
3957,AROGRANITE
3962,ZENITHSTL
3963,BFUTILITIE
3967,MCON
3968,SRHHYPOLTD
3971,FORTIS
3972,ALPHAGEO
3974,GSLSU
3975,WEBELSOLAR
3976,TGBHOTELS
3977,SIMBHALS
3978,QFIL
3979,CHEMBOND
3982,HILTON
4003,INSECTICID
4008,KMSUGAR
4011,NAVINFLUOR
4013,GUJAPOLLO
4016,GOACARBON
4020,NAGREEKEXP
4022,TIMETECHNO
4024,HGS
4029,NIRMAN
4032,DLF
4037,TECILCHEM
4039,ADVANIHOTR
4045,NELCAST
4048,V2RETAIL
4051,TARMAT
4060,SPARC
4061,MEGASOFT
4068,ADSL
4080,WSI
4083,DECCANCE
4086,VIPCLOTHNG
4089,ALPA
4092,OMAXE
4098,ASMS
4101,USK
4104,ASIANTILES
4105,AKI
4106,CENTRALBK
4107,SAHYADRI
4108,KDDL
4109,KPRMILL
4110,TAKE
4111,PURVA
4112,LAL
4113,ISMTLTD
4116,NAGREEKCAP
4118,MOTILALOFS
4121,INDOWIND
4123,MAGNUM
4126,CSBBANK
4132,KSCL
4134,POWERGRID
4135,CENTUM
4136,SOTAC
4139,SUPREMEINF
4140,MANGCHEFER
4145,MAANALU
4151,BAJAJELEC
4153,INFINIUM
4154,CERA
4155,DELTACORP
4157,ENERGYDEV
4159,MOS
4160,AVALON
4161,SABTN
4163,BLAL
4164,RELIGARE
4165,BVCL
4167,RADIOCITY
4168,ADANIPORTS
4180,EDELWEISS
4182,SVLL
4183,KOLTEPATIL
4184,RGL
4186,KAUSHALYA
4188,COLPAL
4189,JYOTHYLAB
4190,MADHAV
4191,AGUL
4192,KALYANIFRG
4193,HITECHCORP
4194,RHL
4197,TRIL
4198,ECLERX
4199,KIRLPNU
4200,BRIGADE
4201,BGRENERGY
4202,BURNPUR
4203,MANAKSIA
4204,ARIES
4206,PPAP
4208,DVL
4210,PATINTLOG
4212,UJJIVANSFB
4216,AMBIKCO
4218,BIRLAMONEY
4220,KAVVERITEL
4225,CEATLTD
4227,RPOWER
4232,JKIL
4235,CORDSCABLE
4239,ONMOBILE
4240,KNRCON
4241,HERCULES
4242,QUICKTOUCH
4243,VIRINCHI
4244,BANG
4245,SEPC
4248,IRB
4256,NMDC
4259,RAIN
4262,SHALPAINTS
4263,SADHNANIQ
4264,GSS
4265,RECLTD
4267,NAHARCAP
4268,VGUARD
4275,PDMJEPAPER
4276,DHANI
4277,EIHAHOTELS
4278,NESCO
4280,DPSCLTD
4282,HCG
4289,HINDWAREAP
4290,PRINCEPIPE
4291,BHARATWIRE
4292,INFIBEAM
4294,PANACHE
4295,MMP
4296,VAISHALI
4297,KIRIINDUS
4298,ANIKINDS
4300,BAJAJFINSV
4301,DIGISPICE
4302,GOKUL
4303,UBL
4304,ALMONDZ
4305,RPGLIFE
4306,RBL
4307,RANEENGINE
4311,ARCHIDPLY
4312,LOTUSEYE
4314,VINYLINDIA
4315,KOKUYOCMLN
4319,LGBFORGE
4320,LPDC
4325,DPWIRES
4326,TOUCHWOOD
4327,ARTEMISMED
4328,ZFCVINDIA
4329,20MICRONS
4330,JOCIL
4331,INDBANK
4332,ALKALI
4333,TATAMTRDVR
4334,COUNCODOS
4335,GISOLUTION
4337,MAWANASUG
4338,PATANJALI
4339,THYROCARE
4342,PALREDTEC
4343,UJJIVAN
4344,CROMPTON
4345,SUMICHEM
4347,PARAGMILK
4355,SHRIPISTON
4357,ALBERTDAVD
4358,ARMANFIN
4359,ASPINWALL
4361,BLS
4362,NAGAFERT
4363,AJMERA
4364,MHRIL
4365,SALONA
4366,GKWLIMITED
4367,VINATIORGA
4368,EXCEL
4369,ADANIPOWER
4371,PREMEXPLN
4372,NHPC
4373,GLOBUSSPR
4376,OIL
4377,MAXVIL
4379,CONTROLPR
4380,EXPLEOSOL
4385,INCREDIBLE
4386,SETCO
4387,RTNPOWER
4388,MAHASTEEL
4389,MGL
4390,DAMODARIND
4391,AMRUTANJAN
4413,BIRLATYRE
4414,ASALCBR
4415,MAHEPC
4416,MOLDTECH
4417,COMPINFO
4418,ZYDUSWELL
4419,SUNTECK
4420,POKARNA
4421,UNIVPHOTO
4423,ALOKINDS
4424,GPTINFRA
4425,VIJIFIN
4428,QUESS
4429,DEN
4430,ASTEC
4432,SHILPAMED
4433,SARDAEN
4434,REFEX
4435,GROBTEA
4437,SOMICONVEY
4438,LSIL
4439,LTIM
4440,ARSHIYA
4441,AHLUCONT
4442,GILLANDERS
4443,DLINKINDIA
4447,JSWENERGY
4448,GODREJPROP
4449,DBCORP
4453,ABBOTINDIA
4455,GEEKAYWIRE
4456,BAYERCROP
4457,BEARDSELL
4458,HINDCOPPER
4459,SUVENPHAR
4460,MELSTAR
4461,MMTC
4462,NESTLEIND
4463,SBICARD
4466,TRF
4473,UNITEDTEA
4480,WHIRLPOOL
4482,MBLINFRA
4483,ADVENZYMES
4484,MINDTECK
4491,DBL
4495,JUBLFOOD
4497,VASCONEQ
4499,THANGAMAYL
4500,DBREALTY
4501,EMMBI
4502,HATHWAY
4533,ARSSINFRA
4534,ORIENTLTD
4535,TEXMOPIPES
4536,KECL
4537,MANINFRA
4538,DEEPENR
4539,SPAL
4542,LGBBROSLTD
4543,PERSISTENT
4544,NDGL
4548,RBLBANK
4549,ASIANHOTNR
4551,BIGBLOC
4553,POWERINDIA
4556,ISFT
4557,SABEVENTS
4558,TVVISION
4559,CUPID
4561,LTTS
4562,GNA
4563,KIRLOSBROS
4572,ICICIPRULI
4573,MARATHON
4574,MITTAL
4575,HPL
4576,AVSL
4578,MASKINVEST
4580,AURDIS
4581,DRL
4584,GICL
4585,ENDURANCE
4586,TARAPUR
4590,VERTOZ
4591,MAZDA
4592,SJVN
4593,KSL
4594,PNBHOUSING
4595,VBL
4596,SUNDARAM
4597,KINGFA
4598,RAJRATAN
4599,KAPSTON
4603,UNIVASTU
4604,KIRLOSIND
4605,PODDARMENT
4608,MANAPPURAM
4611,AARVI
4614,SILLYMONKS
4615,ROLLT
4616,NBIFIN
4617,KIOCL
4618,UMESLTD
4620,SFL
4621,TI
4623,HEADSUP
4624,HMVL
4625,TCIEXP
4627,LAURUSLABS
4628,IMFA
4629,BLISSGVS
4630,EMAMIREAL
4632,TERASOFT
4633,ITDC
4634,HISARMETAL
4635,PROLIFE
4636,SPCENET
4637,BOROLTD
4638,ROSSARI
4639,AHLEAST
4640,CAPTRUST
4641,IITL
4642,BAJAJCON
4644,BHANDARI
4645,UGARSUGAR
4646,BSE
4647,PRAKASHSTL
4648,PRICOLLTD
4651,JITFINFRA
4652,HMT
4653,GPPL
4654,ADFFOODS
4655,WELINV
4657,DMART
4662,ORISSAMINE
4663,KILITCH
4664,DEEPAKNTR
4694,SASTASUNDR
4695,INTENTECH
4697,EROSMEDIA
4698,CAREERP
4699,TASTYBITE
4704,GREENPOWER
4705,RAMKY
4711,ARIHANTSUP
4712,CANTABIL
4713,AKSHARCHEM
4714,ASHOKA
4715,WABAG
4716,BEDMUTHA
4717,URJA
4720,CLEDUCATE
4721,JWL
4722,OBEROIRLTY
4730,PRESTIGE
4736,NRAIL
4737,SHANKARA
4738,RESPONIND
4739,CGCL
4742,COALINDIA
4743,IOLCP
4744,NACLIND
4745,PODDARHOUS
4746,APCL
4748,WIPL
4750,MKPL
4754,GRAVITA
4756,DOLLAR
4769,SUPERHOUSE
4770,PENIND
4771,JINDWORLD
4778,SCHAND
4781,RPPINFRA
4786,BHAGYANGR
4787,JAMNAAUTO
4791,HUDCO
4792,MOIL
4799,ZEELEARN
4807,PSPPROJECT
4809,A2ZINFRA
4822,JALAN
4823,KIRLOSENG
4831,VSCL
4833,INDIGRID
4835,PSB
4836,FMNL
4851,SURANASOL
4852,STARCEMENT
4854,BFINVEST
4855,KICL
4856,TEJASNET
4861,ERIS
4865,CDSL
4866,GTPL
4875,AUBANK
4879,SUMMITSEC
4880,DYNPRO
4881,STEELXIND
4882,SALASAR
4884,PALASHSECU
4887,MAGADSUGAR
4888,GANGESSECU
4889,AVADHSUGAR
4893,THEINVEST
4895,OPTIEMUS
4898,STEL
4899,SIS
4900,COCHINSHIP
4907,JUBLINDS
4910,SMSLIFE
4911,ABCAPITAL
4912,APEX
4924,HINDMOTORS
4925,BRNL
4926,DIXON
4928,DCAL
4931,LASA
4937,MATRIMONY
4938,RHFL
4939,CHOLAHLDNG
4941,CAPACITE
4942,ICICIGI
4948,SBILIFE
4950,CADSYS
4951,TEXRAIL
4952,DIAMONDYD
4954,TIRUPATI
5009,HFCL
5010,INDTERRAIN
5247,DHUNINV
5251,NDRAUTO
5264,WORTH
5265,TIRUPATIFL
5295,MACPOWER
5296,MCL
5307,MAXHEALTH
5321,LOVABLE
5324,TOTAL
5325,MAXIND
5328,SPENTEX
5342,PFS
5352,MUTHOOTFIN
5360,PIIND
5361,SYMPHONY
5362,VADILALIND
5364,RELAXO
5365,OMINFRAL
5366,ESTER
5367,VSTTILLERS
5368,KARMAENG
5369,DELPHIFX
5370,ASHIANA
5371,DHANUKA
5372,FILATEX
5373,MAITHANALL
5374,RUSHIL
5376,INVENTURE
5377,ELGIRUBCO
5379,WINDMACHIN
5380,YAARI
5381,BODALCHEM
5383,TREEHOUSE
5384,ASAHISONG
5385,BROOKS
5386,TDPOWERSYS
5387,TECHIN
5391,APLLTD
5392,VASWANI
5393,PGEL
5394,PANAMAPET
5399,PAISALO
5400,TIJARIA
5401,ONELIFECAP
5402,FLEXITUFF
5403,UJAAS
5404,SHAKTIPUMP
5405,TRITURBINE
5406,INDOTHAI
5407,ESSARSHPNG
5409,JISLDVREQS
5410,DSSL
5411,POLYMED
5412,RUPA
5413,VIKASECO
5414,APLAPOLLO
5415,KANANIIND
5416,MINDACORP
5417,HEXATRADEX
5418,TBZ
5419,VSSL
5420,SWANENERGY
5421,SPECIALITY
5422,CINELINE
5423,RTNINDIA
5424,SEPOWER
5425,THEJO
5426,PROZONINTU
5427,MORARJEE
5428,KITEX
5429,MAYURUNIQ
5430,ROSSELLIND
5431,DUCON
5432,SUNCLAYLTD
5433,ZUARI
5435,CARERATING
5436,PCJEWELLER
5437,INDUSTOWER
5438,VMART
5441,MOHITIND
5446,REPCOHOME
5451,NIBL
5454,VIVIDHA
5455,JUSTDIAL
5459,CEREBRAINT
5460,ATULAUTO
5461,FCONSUMER
5462,ORIENTCEM
5463,ABFRL
5464,IBULHSGFIN
5466,ESSENTIA
5470,PILITA
5480,THOMASCOTT
5482,DBSTOCKBRO
5484,COMPUSOFT
5485,RHIM
5486,MCX
5487,SCHNEIDER
5489,NDL
5490,MTEDUCARE
5491,NBCC
5492,LYPSAGEMS
5493,ORBTEXP
5500,JPOLYINVST
5507,SREEL
